gameid,title,platform,developers,publishers,genres,supported_languages,release_date
564194,The Jumping Cookie: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-18
564192,The Jumping Cookie: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-18
564190,The Jumping Cookie: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-12-18
564188,The Jumping Cookie: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-18
564187,The Jumping Cookie: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-18
564108,Memory,PS4,"['Nementic Games', 'Korion Interactive']",['Markt+Technik'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian']",2023-01-20
564106,Ludo XXL,PS4,"['Raylight Games', 'Korion Interactive']",['Markt+Technik'],['Card & Board'],"['French', 'Spanish', 'German', 'Italian', 'Dutch']",2023-01-17
564091,Quiz Thiz United Kingdom: Bronze Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-17
564089,Quiz Thiz United Kingdom: Bronze Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-17
564081,Quantum Storm,PS4,"['SimFabric', 'Clive Townsend']",['SimFabric'],['Action'],,2022-12-16
564077,Quiz Thiz United Kingdom: Bronze Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-17
564068,Stroke The Cow,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-12-17
564067,Kawaii Slime Arena,PS5,['Mitsuki Game Studio'],['JanduSoft'],['Third Person Shooter'],,2022-12-15
564063,Quiz Thiz United Kingdom: Bronze Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-17
564061,Quantum Storm,PS4,"['SimFabric', 'Clive Townsend']",['SimFabric'],['Action'],,2022-12-16
564056,Quiz Thiz United Kingdom: Bronze Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-17
564054,Stroke The Cow,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-12-17
564043,Extreme Snowboard,PS4,['Pix Arts'],['Pix Arts'],"['Sports', 'Snowboarding']",,2022-12-16
563926,Stroke The Cow,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-12-17
563925,Stroke The Cow,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-12-17
563904,Crime Secrets: Crimson Lily,PS4,['One More Level Games'],['Artifex Mundi'],"['Adventure', 'Point & Click']","['French', 'German', 'Italian', 'Russian', 'Polish']",2022-12-16
563898,HEROish,PS5,['Sunblink'],['Sunblink'],"['Strategy', 'Real Time']","['Japanese', 'French', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)']",2022-12-16
563814,Independence Day Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2022-12-16
563813,Independence Day Run,PS5,['Smobile'],['Smobile'],['Platformer'],,2022-12-16
563796,Elves Jigsaw Puzzle Collection,PS5,['Sweet Banana Games'],['Gamuzumi'],['Puzzle'],,2022-12-16
563792,Elves Jigsaw Puzzle Collection,PS5,['Sweet Banana Games'],['Gamuzumi'],['Puzzle'],,2022-12-16
563791,Elves Jigsaw Puzzle Collection,PS4,['Sweet Banana Games'],['Gamuzumi'],['Puzzle'],,2022-12-16
563761,Alphadia Neo,PS5,['EXE-CREATE'],['KEMCO'],"['Role Playing', 'Turn Based']",['Japanese'],2023-01-05
563682,The Callisto Protocol,PS4,['Striking Distance Studios'],"['KRAFTON', 'Skybound Games']","['Third Person Shooter', 'Survival Horror']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2022-12-02
563680,The Callisto Protocol,PS4,['Striking Distance Studios'],"['KRAFTON', 'Skybound Games']","['Third Person Shooter', 'Survival Horror']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2022-12-02
563571,Bunny Raiders,PS4,['One Earth Rising™'],['One Earth Rising™'],"['Free to Play', 'Adventure', 'platformer']",,2022-01-25
563439,Azure Striker GUNVOLT 3,PS5,['Inti CREATES'],['INTI CREATES'],['Run & Gun'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'French (Canada)']",2022-12-15
560544,Quiz Thiz United Kingdom,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-10
560542,Quiz Thiz United Kingdom,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-10
563391,Azure Striker GUNVOLT 3,PS4,['Inti CREATES'],['Inti CREATES'],['Run & Gun'],"['Japanese', 'French', 'Spanish', 'German', 'Portuguese', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-15
563385,Arcade Archives MARVEL LAND,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-15
563172,Broken Lines,PS5,['Bird Island'],['Blowfish Studios'],"['Strategy', 'Turn Based']",,2022-12-13
563171,Broken Lines,PS4,['Bird Island'],['Blowfish Studios'],"['Strategy', 'Turn Based']",,2022-12-13
563134,Overland,PS5,['Finji'],['Finji'],"['Roguelite', 'Strategy', 'Turn Based']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Turkish', 'Arabic', 'French (Canada)']",2022-12-13
563103,The Witcher 3: Wild Hunt,PS5,['CD Projekt RED'],['cd projekt red'],"['Open World', 'Action-RPG', 'Role Playing']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Czech', 'Hungarian']",2015-05-19
563054,Cyber Pool,PS5,['Revulo Games'],['Revulo Games'],"['Sports', 'Cue Sports']",,2022-12-23
563053,Cyber Pool,PS5,['Revulo Games'],['Revulo Games'],"['Sports', 'Cue Sports']",,2022-12-23
562985,Bunny Reversi,PS4,['DillyFrameGames'],['DillyFrameGames'],['Action-Adventure'],['Japanese'],2024-03-02
562978,Tilting Tiles: Ultimate Tilt Remix,PS4,['TreeFall Studios'],['TreeFall Studios'],['Puzzle'],"['French', 'Spanish', 'German', 'Italian']",2022-12-13
562928,Stroke The Fish,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-07
562915,Turnip Boy Commits Tax Evasion,PS4,['Snoozy Kazoo'],['Graffiti Games'],['Action-Adventure'],"['French', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Spanish (Mexico)']",2022-12-20
560870,The Jumping Kebab: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-08-21
560862,Stroke The Rabbit,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-04
560845,The Jumping Kebab: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-08-21
560844,The Jumping Kebab: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-08-21
560829,Stroke The Fish,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-07
560828,Stroke The Fish,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-07
560826,Stroke The Rabbit,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-04
560813,Trailmakers,PS5,['Flashbulb Games'],['Flashbulb Games'],"['Automobile', 'Open World', 'Arcade Racing', 'Naval', 'Aerial', 'Sandbox']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Danish', 'Polish', 'Portuguese (Brazil)']",2022-12-08
560773,SURV1V3,PS4,['Candymakers'],['Candymakers'],"['Action Horror', 'First Person Shooter']","['French', 'Spanish', 'German', 'Italian']",2023-06-16
560743,Graze Counter GM,PS4,['Bikkuri Software'],['Sanuk Games'],"[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Thai']",2023-01-18
560725,Tractor Journey Nitro,PS5,['Klovako'],['Klovako'],['Action'],,2022-12-11
560714,The Forest Quartet,PS4,['Mads & Friends'],['Bedtime Digital Games'],"['Puzzle', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Danish', 'Polish', 'Portuguese (Brazil)', 'Turkish']",2022-12-08
560658,The Jumping Gingerbread: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-12-11
560657,The Jumping Gingerbread: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-11
560655,The Jumping Gingerbread: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-11
560652,The Jumping Gingerbread: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-12-11
560651,The Jumping Gingerbread: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-11
560596,Stroke The Parrot,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-01
560595,Stroke The Parrot,PS5,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-01
560581,Stroke The Parrot,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-11-01
560548,Loopers,PS4,['Prototype'],['Prototype'],['Visual Novel'],"['Japanese', 'Chinese (simplified)']",2023-02-16
560545,Quiz Thiz United Kingdom,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-10
560534,Quiz Thiz United Kingdom,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-10
560519,The Forest Quartet,PS4,['Mads & Friends'],['Bedtime Digital Games'],"['Puzzle', 'Adventure']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Danish', 'Polish', 'Portuguese (Brazil)', 'Turkish']",2022-12-08
560501,Petite Adventure,PS4,['Petite Games'],['Ratalaika Games'],"['Automobile', 'Arcade Racing']",,2022-12-09
560500,Petite Adventure,PS5,['Petite Games'],['Ratalaika Games'],"['Automobile', 'Arcade Racing']",,2022-12-09
560490,The House of the Dead: Remake,PS5,['MegaPixel Studio'],['Forever Entertainment'],"['First Person Shooter', 'On Rails']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (simplified)', 'Polish', 'French (Canada)']",2023-01-20
560332,Grime,PS5,['Clover Bite'],['Akupara Games'],"['Metroidvania', 'Platformer']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2022-12-15
560312,BLACKTAIL,PS5,['The Parasight'],['Focus Entertainment'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'French (Canada)', 'Czech']",2022-12-15
560248,SturmFront - The Mutant War: Übel Edition,PS5,['Andrade Games'],['Red Art Games'],"[""Shoot 'em up""]",,2022-11-18
560241,Metal: Hellsinger,PS4,['The Outsiders'],['Funcom'],"['First Person Shooter', 'Music & Rhythm']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)']",2022-09-15
559719,Starbear: Taxi,PS4,['Funktronic Labs'],['Funktronic Labs'],['Action'],,2018-11-05
559718,Otoko Cross: Pretty Boys Klondike Solitaire,PS5,['eastasiasoft'],['eastasiasoft'],['Card & Board'],,2022-12-22
559717,Otoko Cross: Pretty Boys Klondike Solitaire,PS5,['eastasiasoft'],['eastasiasoft'],['Card & Board'],,2022-12-22
559715,Otoko Cross: Pretty Boys Klondike Solitaire,PS4,['eastasiasoft'],['eastasiasoft'],['Card & Board'],,2022-12-22
559706,A HERO AND A GARDEN,PS5,['npckc'],['Ratalaika Games'],['Visual Novel'],,2022-12-06
559705,A HERO AND A GARDEN,PS5,['npckc'],['Ratalaika Games'],['Visual Novel'],,2022-12-06
559703,Chained Echoes,PS4,['Matthias Linda'],['Deck13 Interactive'],"['Role Playing', 'Turn Based']",,2022-12-08
559668,Quiz Thiz United Kingdom,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-10
559666,Quiz Thiz United Kingdom: Silver Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-24
559665,Quiz Thiz United Kingdom: Gold Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-31
559648,Akai Katana Shin,PS4,['Cave'],"['City Connection', 'Clear River Games']","[""Shoot 'em up""]","['Japanese', 'French', 'Spanish', 'Korean', 'Chinese (traditional)']",2023-06-28
559640,Arcade Archives PAC-MANIA,PS4,['Bandai Namco Entertainment'],['HAMSTER Corporation'],['Action'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-08
559630,Dakar Desert Rally,PS4,['Saber Interactive'],['Saber Interactive'],"['Automobile', 'Simulation Racing', 'Sports']","['French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Portuguese (Brazil)']",2022-10-04
559552,Witch on the Holy Night,PS4,['Type-Moon'],['Aniplex'],['Visual Novel'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2022-12-07
559551,River City Girls 2,PS4,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games']","[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-15
559547,Raptor Boyfriend: A High School Romance,PS5,"['Rocket Adrift', 'Ratalaika Games']",['eastasiasoft'],['Visual Novel'],,2022-12-14
559545,Cyber Hook,PS4,['Blazing Stick'],['Graffiti Games'],['Platformer'],,2022-12-07
559543,A HERO AND A GARDEN,PS5,['npckc'],['Ratalaika Games'],['Visual Novel'],,2022-12-06
559534,Bunny Memory,PS4,['DillyFrameGames'],['DillyFrameGames'],['Puzzle'],['Japanese'],2023-11-15
559533,Paper Cut Mansion,PS4,['Space Lizard Studio'],['Thunderful Games'],['Roguelite'],,2022-12-05
559505,Bunny Mahjo,PS4,['DillyFrameGames'],['DillyFrameGames'],['Puzzle'],['Japanese'],2024-02-20
559494,Wonder Boy Ultimate Collection,PS4,['Bliss Brain'],"['Bliss Brain', 'ININ Games']","['Platformer', 'Collection']",['Japanese'],2023-02-22
559475,Gris,PS5,['Nomada Studio'],['Devolver Digital'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)']",2022-12-13
559458,Asterix & Obelix: Slap them all!,PS5,['Mr. Nutz Studio'],['Microids'],"[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish']",2023-01-13
559412,Nebulas Lasso,PS4,['STON Games'],['STON Games'],['Action'],,2022-08-15
559333,Shredders,PS5,['FoamPunch'],"['FoamPunch', 'Limited Run Games']","['Sports', 'Snowboarding']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Russian', 'Korean', 'Portuguese (Brazil)']",2022-12-06
559325,River City Girls 2,PS5,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games']","[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'French (Canada)']",2022-12-15
559259,The Jumping Noodles: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-08-14
559253,Swordship,PS5,['Digital Kingdom'],['Thunderful Games'],['Action'],,2022-12-05
559248,Togges,PS5,['Regular Studio'],['Thunderful Games'],['Platformer'],,2022-12-07
559247,Togges,PS5,['Regular Studio'],['Thunderful Games'],['Platformer'],,2022-12-07
559240,Swordship,PS4,['Digital Kingdom'],['Thunderful Games'],['Action'],,2022-12-05
559230,Paper Cut Mansion,PS5,['Space Lizard Studio'],['Thunderful Games'],['Roguelite'],,2022-12-05
559142,Hoshi no Kakera no Monogatari. Shikake-Ban | 星の欠片の物語。しかけ版,PS4,['ForgeVision'],['Mediascape'],['Puzzle'],,2022-11-30
559045,GOONYA MONSTER,PS5,['MUTAN'],['MUTAN'],['Third Person Shooter'],"['Japanese', 'Chinese (traditional)', 'Chinese (simplified)']",2022-12-04
559033,The Jumping Choco Santa: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-12-04
559026,The Jumping Choco Santa: TURBO,PS5,['ThiGames'],['ThiGames'],['Action'],,2022-12-04
559025,The Jumping Choco Santa: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-12-04
558970,Bowling (Story Five) (Mark Version) - Project: Summer Ice,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Sports', 'Bowling']",,2022-12-04
558969,Bowling (Story Five) (Mark Version) - Project: Summer Ice,PS4,['Breakthrough Gaming'],['Breakthrough Gaming'],"['Sports', 'Bowling']",,2022-12-04
558926,Quiz Thiz USA: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-03
558910,Quiz Thiz USA: Gold Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-03
558909,Quiz Thiz USA: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-03
558902,Quiz Thiz USA: Gold Edition,PS5,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-03
558901,Quiz Thiz USA: Gold Edition,PS4,['ThiGames'],['ThiGames'],['Educational & Trivia'],,2022-12-03
558886,9-Ball Pocket,PS5,['Super PowerUp Games'],['Super PowerUp Games'],"['Sports', 'Cue Sports']",['Japanese'],2022-12-25
558860,Neon White,PS4,['Ben Esposito'],['Annapurna Interactive'],['Platformer'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Polish', 'Portuguese (Brazil)', 'Turkish', 'Spanish (Mexico)']",2022-12-13
558806,The Jumping Lasagne: TURBO,PS4,['ThiGames'],['ThiGames'],['Action'],,2022-09-11
558800,Christmas Run 2,PS4,['Smobile'],['Smobile'],['Platformer'],,2022-12-02
558776,Astronite,PS4,['Dume Games Studio'],"['JanduSoft', 'Funstock', 'eastasiasoft']",['Platformer'],,2022-11-29
558773,Intrepid Izzy,PS5,['Senile Team'],['Ratalaika Games'],"[""Beat 'em up""]",,2022-12-02
558772,Intrepid Izzy,PS5,['Senile Team'],['Ratalaika Games'],"[""Beat 'em up""]",,2022-12-02
558770,Intrepid Izzy,PS4,['Senile Team'],['Ratalaika Games'],"[""Beat 'em up""]",,2022-12-02
558757,The Outbound Ghost,PS4,['Conradical Games'],"['Conradical Games', 'Merge Games']",['Action-Adventure'],,2022-11-30
558742,Wavetale,PS4,['Zoink!'],['Thunderful Games'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Finnish', 'Swedish', 'Danish', 'Norway']",2022-12-12
558721,Sakura Succubus 6,PS4,['Winged Cloud'],['Gamuzumi'],['Visual Novel'],,2022-12-02
558681,Christmas Run 2,PS4,['Smobile'],['Smobile'],['Platformer'],,2022-12-02
558680,Christmas Run 2,PS5,['Smobile'],['Smobile'],['Platformer'],,2022-12-02
558671,Fast Riders,PS4,['Playstige Interactive'],['Playstige Interactive'],['Action'],,2022-12-02
558656,Sakura Succubus 6,PS5,['Winged Cloud'],['Gamuzumi'],['Visual Novel'],,2022-12-02
557827,Stroke The Snake,PS4,['Game Achievements'],['Game Achievements'],['Action'],,2022-10-29
558650,My Universe - My Baby Dragon,PS5,['It Matters Games'],['Microids'],['Management'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)']",2022-12-01
558585,Wavetale,PS5,['Zoink!'],['Thunderful Games'],['Action-Adventure'],"['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Portuguese', 'Russian', 'Korean', 'Finnish', 'Swedish', 'Danish', 'Norway']",2022-12-12
558485,Warp Drive,PS5,['Supergonk'],['Supergonk'],"['Automobile', 'Arcade Racing']","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Dutch', 'Portuguese', 'Russian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Portuguese (Brazil)', 'Turkish', 'Arabic', 'French (Canada)']",2022-12-01
558411,River City Girls 2,PS5,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games']","[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'French (Canada)']",2022-12-15
558410,River City Girls 2,PS4,['WayForward Technologies'],"['WayForward Technologies', 'Limited Run Games']","[""Beat 'em up""]","['Japanese', 'French', 'Spanish', 'German', 'Italian', 'Korean', 'Chinese (traditional)', 'Chinese (simplified)', 'Spanish (Mexico)', 'French (Canada)']",2022-12-15
